transaction_id,customer_id,amount,merchant_category,country,transaction_hour,device_type,previous_transaction_minutes,transactions_last_24h,customer_age,is_fraud
TXN007623,CUST00429,97.36,online,US,21,mobile,128.17,5,72,0
TXN007624,CUST00434,12.21,grocery,US,22,mobile,417.74,4,25,0
TXN007625,CUST01231,9.47,grocery,FR,5,desktop,8.98,3,70,0
TXN007626,CUST01052,227.32,online,CA,2,mobile,53.84,5,44,0
TXN007627,CUST00682,17.15,electronics,US,14,desktop,44.56,3,35,0
TXN007628,CUST01360,8.93,entertainment,GB,5,mobile,245.38,5,50,0
TXN007629,CUST00588,5.8,online,DE,6,desktop,112.51,2,39,0
TXN007630,CUST01093,97.04,retail,US,5,tablet,2.72,6,23,1
TXN007631,CUST00866,23.54,retail,US,1,mobile,267.25,5,59,0
TXN007632,CUST00746,25.69,grocery,US,5,tablet,80.84,2,56,0
TXN007633,CUST01191,28.24,electronics,US,1,mobile,54.31,3,34,0
TXN007634,CUST00864,91.19,fuel,US,0,mobile,36.32,3,24,0
TXN007635,CUST00368,27.67,restaurant,ET,14,tablet,525.42,2,69,0
TXN007636,CUST00251,345.18,restaurant,US,9,desktop,512.63,1,19,0
TXN007637,CUST00859,37.85,entertainment,US,9,mobile,14.34,3,59,0
TXN007638,CUST00856,95.75,retail,US,9,mobile,47.69,4,32,0
TXN007639,CUST01194,74.09,fuel,IN,4,mobile,186.98,4,58,0
TXN007640,CUST01114,31.93,online,US,3,desktop,199.79,6,57,0
TXN007641,CUST00561,18.41,travel,IN,14,desktop,97.33,3,48,0
TXN007642,CUST01470,46.15,online,US,8,mobile,151.29,4,27,0
TXN007643,CUST00294,55.15,travel,US,15,desktop,218.3,1,61,0
TXN007644,CUST00919,18.68,travel,DE,8,mobile,541.07,4,20,0
TXN007645,CUST01174,39.11,restaurant,US,18,desktop,232.45,3,18,0
TXN007646,CUST01156,114.0,retail,FR,13,mobile,21.03,2,70,0
TXN007647,CUST00433,262.42,fuel,AE,11,mobile,227.75,1,57,1
TXN007648,CUST00059,77.82,fuel,US,11,mobile,12.62,2,35,0
TXN007649,CUST00969,213.31,retail,GB,2,mobile,125.67,2,61,0
TXN007650,CUST00836,17.65,restaurant,CA,18,mobile,134.72,0,73,0
TXN007651,CUST00199,66.81,grocery,AE,10,mobile,271.13,3,58,0
TXN007652,CUST00215,126.28,entertainment,US,4,mobile,2.09,7,23,1
TXN007653,CUST00898,13.51,retail,US,5,mobile,373.94,0,57,0
TXN007654,CUST00472,20.38,online,CA,5,desktop,196.25,0,74,0
TXN007655,CUST00247,188.28,grocery,IN,18,mobile,5.7,7,41,0
TXN007656,CUST00382,12.49,entertainment,US,13,mobile,31.39,4,27,0
TXN007657,CUST00991,8.66,grocery,US,15,tablet,7.26,1,54,0
TXN007658,CUST01263,152.62,online,US,11,mobile,261.39,6,25,0
TXN007659,CUST00927,109.59,restaurant,FR,17,mobile,33.74,3,42,0
TXN007660,CUST01391,51.02,retail,US,21,desktop,8.4,2,59,0
TXN007661,CUST01192,31.64,travel,US,12,mobile,26.73,1,20,0
TXN007662,CUST00560,21.36,retail,GB,19,desktop,147.6,5,40,0
TXN007663,CUST01075,43.9,restaurant,US,8,mobile,123.15,3,42,0
TXN007664,CUST00689,160.74,electronics,US,17,mobile,50.89,3,67,0
TXN007665,CUST00380,42.04,retail,US,3,desktop,515.44,2,71,0
TXN007666,CUST00474,289.15,restaurant,US,10,mobile,347.35,2,56,0
TXN007667,CUST01104,13.49,online,US,17,mobile,67.96,3,26,0
TXN007668,CUST00697,32.47,electronics,US,20,mobile,115.84,3,24,0
TXN007669,CUST01391,22.8,fuel,US,2,mobile,130.93,5,71,0
TXN007670,CUST01485,11.19,grocery,ET,3,mobile,254.04,3,49,0
TXN007671,CUST00911,28.41,travel,US,8,mobile,100.53,7,39,0
TXN007672,CUST01476,50.27,fuel,CA,12,desktop,142.33,10,25,0
TXN007673,CUST01488,55.94,electronics,US,14,desktop,95.76,4,74,0
TXN007674,CUST00960,290.17,grocery,US,9,mobile,259.01,3,33,0
TXN007675,CUST00478,52.69,fuel,NG,20,desktop,146.12,5,60,0
TXN007676,CUST01004,104.6,travel,US,8,desktop,316.62,5,42,0
TXN007677,CUST00926,35.38,grocery,US,15,tablet,9.94,1,39,0
TXN007678,CUST01444,177.34,online,NG,15,mobile,422.39,1,64,0
TXN007679,CUST00707,364.47,retail,DE,12,tablet,308.06,2,44,0
TXN007680,CUST01238,56.32,grocery,FR,4,mobile,307.17,2,31,0
TXN007681,CUST01393,12.27,online,GB,9,desktop,27.21,7,66,0
TXN007682,CUST00854,19.13,fuel,US,23,desktop,55.05,3,32,0
TXN007683,CUST01138,43.9,grocery,IN,0,desktop,706.53,1,53,0
TXN007684,CUST01017,52.27,grocery,NG,2,mobile,540.22,5,30,1
TXN007685,CUST00754,66.58,travel,US,20,desktop,46.24,4,41,0
TXN007686,CUST00503,52.47,entertainment,ET,2,mobile,102.1,5,21,0
TXN007687,CUST00817,33.35,grocery,US,9,desktop,30.52,6,38,0
TXN007688,CUST00588,17.53,entertainment,GB,16,tablet,54.84,3,44,0
TXN007689,CUST01335,49.46,online,US,17,mobile,36.76,4,48,0
TXN007690,CUST01493,211.66,electronics,US,12,mobile,15.19,2,75,0
TXN007691,CUST00708,91.83,online,US,1,mobile,155.93,6,36,0
TXN007692,CUST01068,56.53,retail,US,15,mobile,49.58,3,35,0
TXN007693,CUST01439,92.72,restaurant,US,3,tablet,874.59,2,68,0
TXN007694,CUST01270,22.85,travel,US,21,mobile,130.41,1,60,0
TXN007695,CUST01108,19.92,online,GB,17,mobile,80.08,2,23,0
TXN007696,CUST00207,15.68,grocery,NG,13,desktop,439.87,3,27,0
TXN007697,CUST00151,29.22,grocery,US,5,desktop,174.52,3,25,0
TXN007698,CUST00668,21.71,grocery,NG,10,mobile,24.46,4,37,0
TXN007699,CUST00528,110.86,restaurant,US,16,mobile,123.98,1,21,0
TXN007700,CUST00165,20.59,grocery,AE,7,desktop,104.71,1,69,0
TXN007701,CUST00917,14.84,entertainment,US,2,mobile,260.77,0,21,0
TXN007702,CUST01169,231.04,retail,AE,23,mobile,213.02,1,28,0
TXN007703,CUST01010,21.09,grocery,GB,2,mobile,83.39,1,25,0
TXN007704,CUST00037,38.61,travel,US,16,desktop,114.1,4,36,0
TXN007705,CUST00333,52.0,grocery,US,3,mobile,131.66,2,50,0
TXN007706,CUST00403,10.63,grocery,IN,18,desktop,98.82,2,38,0
TXN007707,CUST00414,113.92,restaurant,ET,7,desktop,20.52,4,34,0
TXN007708,CUST00045,62.62,electronics,US,16,mobile,424.54,2,71,0
TXN007709,CUST01426,157.34,retail,US,21,desktop,200.96,2,70,0
TXN007710,CUST00206,16.79,electronics,FR,4,mobile,114.18,8,55,0
TXN007711,CUST00062,36.57,travel,IN,10,desktop,151.74,3,38,0
TXN007712,CUST00420,34.44,restaurant,US,11,tablet,43.15,5,68,0
TXN007713,CUST00868,43.12,grocery,NG,20,mobile,136.12,2,65,0
TXN007714,CUST01492,7.73,retail,US,14,desktop,246.7,2,75,0
TXN007715,CUST00820,37.0,grocery,IN,11,mobile,137.32,1,28,0
TXN007716,CUST00019,7.95,retail,FR,21,mobile,117.94,4,75,0
TXN007717,CUST00365,47.39,grocery,US,6,mobile,111.71,4,42,0
TXN007718,CUST01324,3.94,online,US,23,desktop,258.1,8,65,0
TXN007719,CUST01031,5.2,retail,GB,2,mobile,251.95,5,61,0
TXN007720,CUST00428,75.08,grocery,CA,9,mobile,249.58,7,18,0
TXN007721,CUST01141,19.17,electronics,NG,15,desktop,50.87,1,61,0
TXN007722,CUST00580,12.33,entertainment,FR,0,desktop,173.17,7,40,0
TXN007723,CUST00546,118.02,grocery,US,20,desktop,271.65,2,20,0
TXN007724,CUST00325,45.95,fuel,IN,10,mobile,148.55,2,35,0
TXN007725,CUST00055,79.21,grocery,CA,16,desktop,271.71,3,29,0
TXN007726,CUST00778,28.04,restaurant,AE,13,tablet,346.84,5,60,0
TXN007727,CUST00992,482.81,grocery,AE,17,mobile,34.38,3,23,1
TXN007728,CUST00042,18.09,retail,NG,11,desktop,65.84,0,36,0
TXN007729,CUST01321,189.52,restaurant,US,15,mobile,165.52,6,25,0
TXN007730,CUST00231,31.14,grocery,CA,7,desktop,61.57,3,29,0
TXN007731,CUST00453,6.33,online,US,2,desktop,510.62,4,40,0
TXN007732,CUST00394,53.67,electronics,US,10,tablet,38.85,2,25,0
TXN007733,CUST01382,45.37,electronics,US,14,mobile,79.48,4,21,0
TXN007734,CUST01468,11.57,grocery,AE,3,desktop,930.31,1,55,1
TXN007735,CUST01152,13.17,fuel,US,15,mobile,37.75,3,23,0
TXN007736,CUST00691,32.31,online,US,21,mobile,107.22,2,73,0
TXN007737,CUST01429,46.98,electronics,US,23,mobile,67.78,4,74,0
TXN007738,CUST00392,2.8,grocery,US,16,mobile,298.74,3,44,0
TXN007739,CUST01217,94.93,online,GB,13,mobile,65.27,4,39,0
TXN007740,CUST00604,20.2,fuel,US,1,tablet,31.69,3,75,0
TXN007741,CUST00881,8.74,restaurant,US,21,mobile,486.91,6,38,1
TXN007742,CUST01102,84.87,grocery,US,14,mobile,68.73,2,75,0
TXN007743,CUST00085,32.34,restaurant,US,23,tablet,243.69,1,26,0
TXN007744,CUST01054,111.74,fuel,US,7,mobile,61.79,0,21,0
TXN007745,CUST00049,51.31,retail,AE,12,desktop,35.41,5,75,0
TXN007746,CUST01169,33.07,grocery,AE,2,mobile,291.88,2,46,1
TXN007747,CUST00069,28.43,restaurant,US,3,mobile,10.29,2,61,0
TXN007748,CUST01082,53.66,grocery,US,3,mobile,72.62,1,32,0
TXN007749,CUST00697,21.9,restaurant,IN,3,mobile,272.61,4,46,0
TXN007750,CUST00479,14.12,electronics,US,1,desktop,129.19,2,50,0
TXN007751,CUST00820,60.94,retail,CA,12,desktop,210.57,2,26,0
TXN007752,CUST01469,28.66,grocery,CA,21,desktop,12.45,2,31,0
TXN007753,CUST01320,34.25,fuel,ET,7,mobile,249.4,3,54,0
TXN007754,CUST01195,98.43,electronics,IN,8,mobile,33.96,0,40,0
TXN007755,CUST00147,29.55,entertainment,US,0,desktop,297.71,1,46,0
TXN007756,CUST01330,33.62,online,US,0,mobile,149.49,2,75,0
TXN007757,CUST01016,18.18,grocery,GB,8,desktop,241.89,3,44,0
TXN007758,CUST00609,50.94,retail,IN,10,mobile,43.08,4,23,0
TXN007759,CUST00446,46.98,grocery,NG,15,tablet,90.58,0,20,0
TXN007760,CUST00221,81.51,online,GB,3,mobile,291.57,2,56,0
TXN007761,CUST01402,18.56,retail,AE,14,mobile,435.05,3,24,0
TXN007762,CUST01290,20.95,grocery,US,6,mobile,46.25,3,64,0
TXN007763,CUST00095,73.12,online,US,1,mobile,283.85,4,72,0
TXN007764,CUST00262,42.62,entertainment,US,9,desktop,20.68,2,43,0
TXN007765,CUST00897,13.38,retail,US,16,tablet,99.84,3,28,0
TXN007766,CUST01095,122.31,fuel,GB,10,mobile,502.61,2,36,0
TXN007767,CUST00219,6.06,restaurant,NG,22,mobile,522.52,3,36,0
TXN007768,CUST00092,72.55,fuel,GB,21,mobile,63.35,2,67,0
TXN007769,CUST00127,9.34,fuel,GB,18,mobile,38.58,2,70,0
TXN007770,CUST00080,218.28,fuel,US,9,mobile,29.14,2,31,0
TXN007771,CUST01262,7.07,retail,GB,3,desktop,118.01,2,22,0
TXN007772,CUST00983,104.82,grocery,US,12,desktop,17.39,2,37,0
TXN007773,CUST01396,30.52,grocery,GB,0,desktop,79.45,1,75,0
TXN007774,CUST00916,22.95,online,US,6,desktop,3.09,4,26,0
TXN007775,CUST00486,39.86,retail,CA,8,desktop,54.05,4,67,0
TXN007776,CUST00694,62.3,travel,US,0,mobile,414.96,2,28,0
TXN007777,CUST00025,13.4,retail,CA,17,mobile,106.62,2,50,0
TXN007778,CUST00156,14.65,retail,US,17,mobile,13.79,4,30,0
TXN007779,CUST00632,63.41,retail,US,15,mobile,187.35,4,75,0
TXN007780,CUST01081,6.01,retail,US,21,mobile,560.75,4,60,0
TXN007781,CUST00019,18.46,retail,DE,15,mobile,112.05,2,58,0
TXN007782,CUST01408,692.76,entertainment,DE,4,mobile,176.21,3,21,1
TXN007783,CUST01217,12.58,fuel,NG,13,desktop,453.33,3,53,0
TXN007784,CUST00237,104.36,grocery,GB,21,desktop,97.77,2,59,0
TXN007785,CUST01411,18.43,grocery,US,0,mobile,196.63,5,64,0
TXN007786,CUST01450,55.09,grocery,ET,5,desktop,104.59,2,45,0
TXN007787,CUST00277,63.71,grocery,US,5,desktop,589.25,1,41,0
TXN007788,CUST01251,102.41,grocery,US,22,mobile,126.14,3,72,0
TXN007789,CUST00745,27.11,retail,FR,11,tablet,390.33,2,60,0
TXN007790,CUST00552,241.99,fuel,US,17,mobile,127.38,0,18,0
TXN007791,CUST01347,18.37,restaurant,US,21,desktop,198.68,1,75,0
TXN007792,CUST01177,41.86,entertainment,FR,8,tablet,87.84,4,36,0
TXN007793,CUST00639,42.32,travel,FR,15,desktop,449.21,4,75,0
TXN007794,CUST00237,10.78,grocery,ET,14,desktop,187.4,4,39,0
TXN007795,CUST00998,24.88,retail,US,1,tablet,3.62,5,33,1
TXN007796,CUST00055,38.92,electronics,AE,4,mobile,2.84,2,39,1
TXN007797,CUST01460,21.5,fuel,DE,22,mobile,202.96,4,55,0
TXN007798,CUST00684,380.29,restaurant,AE,20,desktop,21.84,1,71,1
TXN007799,CUST00109,14.32,travel,DE,12,desktop,226.68,4,41,0
TXN007800,CUST01208,107.71,entertainment,CA,18,desktop,69.95,1,40,0
TXN007801,CUST01392,77.98,grocery,US,0,tablet,139.35,1,45,0
TXN007802,CUST01222,32.66,retail,DE,15,mobile,34.5,2,52,0
TXN007803,CUST01395,13.94,grocery,DE,6,desktop,50.88,3,21,0
TXN007804,CUST00373,15.36,online,US,12,tablet,103.38,3,20,0
TXN007805,CUST00973,19.73,retail,DE,23,mobile,197.11,7,58,1
TXN007806,CUST00201,5.55,retail,CA,21,tablet,30.47,5,70,0
TXN007807,CUST00849,12.14,restaurant,CA,15,mobile,59.45,2,74,0
TXN007808,CUST00509,7.52,grocery,US,11,tablet,41.74,7,72,0
TXN007809,CUST01346,127.21,fuel,US,6,tablet,357.37,3,49,0
TXN007810,CUST00275,61.46,grocery,US,13,mobile,187.95,1,65,0
TXN007811,CUST00211,72.67,travel,FR,17,mobile,113.77,4,34,0
TXN007812,CUST00504,59.67,entertainment,US,20,mobile,528.55,4,74,0
TXN007813,CUST01142,39.13,online,US,18,mobile,239.61,3,35,0
TXN007814,CUST00703,142.69,restaurant,IN,12,mobile,484.48,4,62,0
TXN007815,CUST00042,17.98,travel,US,1,mobile,163.85,2,27,0
TXN007816,CUST00315,36.84,retail,GB,18,mobile,26.74,2,48,0
TXN007817,CUST00788,69.9,online,IN,3,mobile,202.54,2,67,0
TXN007818,CUST00329,8.84,fuel,CA,13,tablet,40.5,7,53,0
TXN007819,CUST01041,732.59,electronics,ET,1,mobile,76.43,3,23,1
TXN007820,CUST00283,34.08,restaurant,IN,17,desktop,128.26,4,23,0
TXN007821,CUST00943,38.17,restaurant,AE,23,mobile,30.82,1,75,0
TXN007822,CUST00258,116.38,online,CA,18,desktop,3.78,3,42,0
TXN007823,CUST00575,82.68,restaurant,US,18,tablet,71.3,4,74,0
TXN007824,CUST00574,34.4,online,US,3,mobile,313.03,2,33,0
TXN007825,CUST00612,37.72,fuel,AE,20,mobile,2.79,1,69,1
TXN007826,CUST01043,7.36,fuel,AE,18,desktop,20.86,7,70,0
TXN007827,CUST00837,18.98,grocery,AE,21,mobile,295.98,3,31,0
TXN007828,CUST00423,55.55,fuel,CA,2,mobile,65.71,2,20,0
TXN007829,CUST01490,51.62,fuel,US,7,mobile,501.13,5,60,0
TXN007830,CUST01397,112.3,grocery,US,3,mobile,86.12,10,70,0
TXN007831,CUST00758,29.36,grocery,US,20,desktop,286.76,2,40,0
TXN007832,CUST00763,8.27,online,FR,2,tablet,53.9,2,62,0
TXN007833,CUST01105,95.27,electronics,US,4,desktop,11.49,4,19,0
TXN007834,CUST00424,139.22,grocery,US,10,mobile,383.99,3,75,0
TXN007835,CUST00429,81.31,grocery,AE,22,mobile,471.85,5,67,0
TXN007836,CUST01412,28.12,grocery,US,18,tablet,221.64,1,18,0
TXN007837,CUST00204,94.1,retail,IN,18,tablet,264.59,2,32,0
TXN007838,CUST00196,1021.38,fuel,US,16,mobile,1.29,2,30,1
TXN007839,CUST00728,37.16,online,IN,1,tablet,252.31,2,32,0
TXN007840,CUST00285,8.92,retail,US,19,tablet,115.03,7,19,0
TXN007841,CUST00196,18.43,online,US,8,mobile,108.53,2,38,0
TXN007842,CUST00307,61.9,fuel,GB,2,desktop,139.8,3,42,0
TXN007843,CUST00014,6.65,restaurant,NG,9,desktop,56.95,3,22,0
TXN007844,CUST01170,39.23,online,US,20,mobile,214.5,3,44,0
TXN007845,CUST01081,48.44,grocery,DE,8,mobile,63.07,2,74,0
TXN007846,CUST00723,153.72,electronics,IN,19,mobile,147.21,1,35,0
TXN007847,CUST00780,122.76,grocery,US,3,tablet,26.51,4,45,0
TXN007848,CUST01234,78.62,restaurant,AE,21,desktop,202.35,4,48,0
TXN007849,CUST00529,3.81,grocery,US,6,mobile,37.84,1,48,0
TXN007850,CUST00798,83.18,electronics,US,11,mobile,33.63,3,39,0
TXN007851,CUST00344,67.06,entertainment,US,10,mobile,4.42,4,66,0
TXN007852,CUST01303,42.77,electronics,US,21,mobile,23.38,2,45,0
TXN007853,CUST00209,5.87,entertainment,US,14,desktop,47.65,5,34,0
TXN007854,CUST00641,15.23,online,US,19,mobile,45.26,6,36,0
TXN007855,CUST01359,10.31,travel,US,13,mobile,71.46,2,22,0
TXN007856,CUST01312,4.41,restaurant,GB,6,mobile,10.07,4,72,0
TXN007857,CUST00252,33.02,retail,GB,14,desktop,492.56,0,65,0
TXN007858,CUST01289,14.91,grocery,CA,13,desktop,22.84,3,33,0
TXN007859,CUST00271,457.28,fuel,US,10,mobile,217.9,2,75,0
TXN007860,CUST00920,27.97,online,IN,9,desktop,137.86,4,72,0
TXN007861,CUST00419,120.75,travel,US,18,desktop,144.85,6,64,0
TXN007862,CUST00795,6.9,restaurant,US,2,mobile,20.07,2,66,0
TXN007863,CUST01235,19.49,travel,CA,11,tablet,50.16,4,48,0
TXN007864,CUST01389,36.48,retail,FR,12,mobile,272.45,4,35,0
TXN007865,CUST01100,13.35,entertainment,US,6,tablet,112.15,4,18,0
TXN007866,CUST01345,21.71,retail,US,11,mobile,109.94,1,66,0
TXN007867,CUST00725,26.63,restaurant,AE,21,mobile,142.1,3,53,0
TXN007868,CUST00433,26.21,electronics,US,1,mobile,102.39,3,32,0
TXN007869,CUST00109,211.69,grocery,US,0,mobile,295.31,2,66,0
TXN007870,CUST00641,48.34,retail,IN,5,tablet,248.6,0,21,0
TXN007871,CUST01071,53.49,restaurant,US,18,mobile,68.63,1,60,0
TXN007872,CUST00379,56.81,electronics,CA,5,desktop,300.91,1,52,0
TXN007873,CUST01120,61.11,retail,US,12,desktop,131.59,0,40,0
TXN007874,CUST00958,30.48,online,US,3,mobile,177.87,2,48,0
TXN007875,CUST00103,24.03,online,US,13,tablet,362.02,1,58,0
TXN007876,CUST00892,39.13,grocery,CA,15,mobile,116.33,0,28,0
TXN007877,CUST00854,105.3,travel,US,1,tablet,254.1,4,44,0
TXN007878,CUST01170,102.13,retail,CA,8,desktop,178.04,0,59,0
TXN007879,CUST01051,26.04,online,IN,12,desktop,100.16,3,55,0
TXN007880,CUST00530,71.37,restaurant,ET,20,mobile,280.1,3,22,0
TXN007881,CUST00679,27.26,grocery,US,13,desktop,20.0,2,38,0
TXN007882,CUST00989,34.26,electronics,US,13,mobile,156.67,0,30,0
TXN007883,CUST01106,20.62,online,US,4,desktop,8.55,2,29,0
TXN007884,CUST00428,27.61,grocery,US,1,mobile,30.56,1,73,0
TXN007885,CUST00822,126.64,online,IN,4,mobile,164.43,1,35,0
TXN007886,CUST01186,36.32,online,IN,5,mobile,66.17,4,42,0
TXN007887,CUST00932,37.91,entertainment,US,1,tablet,54.8,2,66,0
TXN007888,CUST01426,7.79,grocery,US,0,desktop,561.58,5,69,0
TXN007889,CUST01062,24.31,entertainment,NG,15,desktop,82.0,6,26,0
TXN007890,CUST00511,26.02,online,ET,21,desktop,149.73,3,38,0
TXN007891,CUST00393,14.45,electronics,US,8,desktop,137.54,4,31,0
TXN007892,CUST00713,33.84,retail,US,13,mobile,11.52,4,60,0
TXN007893,CUST00494,21.56,grocery,US,8,desktop,201.91,1,32,0
TXN007894,CUST01224,35.87,online,NG,4,tablet,129.47,2,62,1
TXN007895,CUST01279,37.39,restaurant,US,14,mobile,86.46,2,53,0
TXN007896,CUST01203,12.73,online,ET,9,desktop,12.29,1,73,0
TXN007897,CUST00547,22.23,online,US,14,desktop,62.41,4,27,0
TXN007898,CUST00594,35.78,grocery,IN,16,mobile,387.9,5,65,0
TXN007899,CUST00389,108.23,fuel,US,2,tablet,34.35,4,64,0
TXN007900,CUST01422,42.81,online,US,7,mobile,44.57,7,55,0
TXN007901,CUST00158,17.08,fuel,US,3,mobile,41.36,4,21,0
TXN007902,CUST01028,49.35,grocery,CA,10,tablet,398.63,4,72,0
TXN007903,CUST00167,182.65,restaurant,US,18,desktop,216.71,2,61,0
TXN007904,CUST01492,82.82,online,GB,13,mobile,384.43,4,33,0
TXN007905,CUST00960,57.26,grocery,US,17,mobile,441.08,4,70,0
TXN007906,CUST00409,68.41,fuel,US,20,tablet,473.51,1,64,0
TXN007907,CUST01436,139.76,grocery,US,1,mobile,119.7,1,74,0
TXN007908,CUST01228,97.09,electronics,CA,8,mobile,116.4,1,66,0
TXN007909,CUST00194,58.37,entertainment,US,9,mobile,317.82,3,56,0
TXN007910,CUST00235,96.41,fuel,US,12,tablet,72.6,2,71,0
TXN007911,CUST00718,11.23,online,CA,18,desktop,4.04,3,63,0
TXN007912,CUST01174,7.37,retail,US,3,desktop,72.5,2,62,0
TXN007913,CUST01183,38.75,fuel,US,15,desktop,226.8,0,50,0
TXN007914,CUST01303,35.47,online,US,11,tablet,23.75,3,55,0
TXN007915,CUST00816,19.22,retail,US,15,tablet,276.5,2,28,0
TXN007916,CUST00404,75.63,fuel,DE,16,desktop,304.19,2,75,0
TXN007917,CUST00893,5.14,online,US,15,desktop,19.15,3,23,0
TXN007918,CUST00678,19.4,electronics,US,6,mobile,18.53,3,45,0
TXN007919,CUST01335,20.39,retail,ET,1,mobile,39.9,3,27,0
TXN007920,CUST00068,6.45,restaurant,US,8,desktop,79.32,4,49,0
TXN007921,CUST01487,147.63,grocery,CA,11,desktop,136.95,5,74,0
TXN007922,CUST00088,8.51,restaurant,US,12,tablet,119.64,1,27,0
TXN007923,CUST00217,18.39,grocery,FR,13,mobile,345.32,1,33,0
TXN007924,CUST00001,82.1,restaurant,DE,11,desktop,27.62,4,24,0
TXN007925,CUST01159,63.18,entertainment,ET,2,desktop,215.26,3,47,0
TXN007926,CUST01375,10.93,online,NG,21,desktop,143.29,0,50,0
TXN007927,CUST00140,65.53,grocery,FR,20,mobile,240.29,2,21,0
TXN007928,CUST00618,44.25,entertainment,AE,15,desktop,75.32,3,22,0
TXN007929,CUST00133,341.39,travel,US,17,mobile,114.75,3,36,0
TXN007930,CUST00178,49.6,online,US,2,desktop,5.22,3,74,0
TXN007931,CUST00810,28.75,electronics,IN,21,desktop,22.22,4,28,0
TXN007932,CUST01382,14.06,retail,NG,8,mobile,84.6,4,73,0
TXN007933,CUST00380,15.73,restaurant,US,14,desktop,118.14,3,70,0
TXN007934,CUST00908,14.5,grocery,US,7,tablet,16.14,2,53,0
TXN007935,CUST00658,130.46,restaurant,AE,9,mobile,313.72,4,51,0
TXN007936,CUST00450,33.72,fuel,US,20,desktop,525.55,2,28,0
TXN007937,CUST00586,58.28,online,US,21,mobile,163.32,4,56,0
TXN007938,CUST00463,150.54,restaurant,GB,2,desktop,9.88,2,72,0
TXN007939,CUST00990,3.13,grocery,US,4,mobile,241.66,2,32,0
TXN007940,CUST01132,118.97,fuel,US,5,mobile,44.07,3,22,0
TXN007941,CUST00122,35.0,fuel,ET,13,desktop,238.13,2,24,0
TXN007942,CUST00017,51.16,electronics,US,18,mobile,102.56,3,28,0
TXN007943,CUST01220,14.46,entertainment,IN,17,mobile,9.88,0,48,0
TXN007944,CUST00327,15.56,retail,IN,6,tablet,58.82,2,38,0
TXN007945,CUST00318,53.99,restaurant,ET,3,desktop,100.25,4,36,0
TXN007946,CUST00809,359.46,online,IN,2,desktop,239.9,4,30,1
TXN007947,CUST01276,90.32,grocery,US,12,desktop,25.7,3,47,0
TXN007948,CUST00503,117.39,fuel,CA,3,desktop,60.89,2,72,0
TXN007949,CUST00119,27.33,electronics,AE,8,mobile,15.7,3,39,0
TXN007950,CUST00710,18.17,restaurant,US,5,mobile,172.19,4,57,0
TXN007951,CUST00045,15.17,fuel,US,10,mobile,115.73,4,32,0
TXN007952,CUST00314,20.32,entertainment,CA,8,desktop,476.13,3,35,0
TXN007953,CUST01203,4.25,grocery,GB,8,mobile,242.86,6,52,0
TXN007954,CUST00418,16.04,grocery,FR,21,desktop,270.82,1,35,0
TXN007955,CUST00556,18.91,electronics,GB,20,mobile,32.33,3,62,0
TXN007956,CUST01102,27.79,online,FR,18,desktop,55.82,6,24,0
TXN007957,CUST00326,37.78,entertainment,GB,0,desktop,129.56,3,48,0
TXN007958,CUST01381,47.58,online,US,3,mobile,2.44,1,20,1
TXN007959,CUST01440,32.62,online,US,0,mobile,367.42,2,52,0
TXN007960,CUST00515,18.51,entertainment,ET,12,desktop,270.7,4,25,0
TXN007961,CUST00214,4.65,online,US,15,desktop,10.74,3,46,0
TXN007962,CUST00074,18.63,online,IN,11,desktop,340.33,6,55,0
TXN007963,CUST00509,12.52,online,AE,0,mobile,0.81,7,32,1
TXN007964,CUST00332,52.78,retail,GB,14,tablet,21.83,2,19,0
TXN007965,CUST01117,82.21,restaurant,IN,21,desktop,10.25,4,23,0
TXN007966,CUST00688,84.65,restaurant,CA,4,mobile,117.42,0,64,0
TXN007967,CUST00657,70.59,grocery,US,22,mobile,275.89,4,30,0
TXN007968,CUST01293,28.98,entertainment,CA,0,desktop,35.4,1,32,0
TXN007969,CUST01400,19.65,electronics,US,16,mobile,265.71,2,33,0
TXN007970,CUST01028,15.69,electronics,US,7,tablet,36.81,3,40,0
TXN007971,CUST01162,7.33,retail,US,21,desktop,838.85,3,65,0
TXN007972,CUST01255,89.29,retail,FR,7,mobile,345.7,2,56,0
TXN007973,CUST00600,27.81,retail,US,21,tablet,240.54,3,56,0
TXN007974,CUST01076,9.52,grocery,US,21,mobile,161.23,5,71,0
TXN007975,CUST00325,14.49,retail,US,14,mobile,50.0,5,62,0
TXN007976,CUST00992,13.92,restaurant,US,22,desktop,22.86,3,39,0
TXN007977,CUST00717,34.57,grocery,US,11,desktop,111.02,2,35,0
TXN007978,CUST00723,96.3,electronics,US,15,mobile,92.75,4,21,0
TXN007979,CUST00277,23.38,travel,FR,17,mobile,202.02,1,53,0
TXN007980,CUST00536,3.48,grocery,US,2,mobile,33.56,1,37,0
TXN007981,CUST00152,27.41,online,US,3,desktop,148.65,3,31,0
TXN007982,CUST00955,28.33,entertainment,US,14,desktop,212.77,2,37,0
TXN007983,CUST00259,26.45,electronics,GB,13,desktop,63.94,3,28,0
TXN007984,CUST00324,17.68,electronics,ET,0,desktop,272.55,2,18,0
TXN007985,CUST01017,41.16,electronics,IN,19,mobile,101.76,2,23,0
TXN007986,CUST00869,35.38,retail,FR,16,desktop,31.95,1,33,0
TXN007987,CUST01192,32.3,grocery,US,16,mobile,38.99,1,63,0
